"id","duration"
"FR_03083",13919.5
"FR_03084",13142.2
"FR_03085",12648.2
"FR_03086",14537.7
"FR_03087",12302.7
"FR_03088",13307.4
"FR_03089",14571
"FR_03090",12175.6
"FR_03091",14301.6
"FR_03092",13440.6
"FR_03093",14910.2
"FR_03094",15202.7
"FR_03095",15421.5
"FR_03096",14827.2
"FR_03097",13067.3
"FR_03098",12967.9
"FR_03099",13732.2
"FR_03100",13929.7
"FR_03101",13156.5
"FR_03102",13732
"FR_03103",15120.2
"FR_03104",13275
"FR_03105",15593.8
"FR_03106",13656.4
"FR_03107",14733.4
"FR_03108",14753.9
"FR_04219",34870
"FR_04220",31033.5
"FR_04222",29903.5
"FR_04224",34821.4
"FR_04226",31991.1
"FR_04227",30088.2
"FR_04228",30223.8
"FR_04229",29730.6
"FR_04230",31370.9
"FR_04231",28961.6
"FR_04233",29074.9
"FR_04234",28923.4
"FR_04235",31298.4
"FR_04236",33680
"FR_04237",31089.3
"FR_04240",34520.7
"FR_04241",30319.3
"FR_04242",30533.5
"FR_04244",29675
"FR_04245",30819.5
"FR_05001",31815.1
"FR_05003",30972.2
"FR_05004",27617.3
"FR_02504",6718.7
"FR_02505",4964.5
"FR_02506",4736.1
"FR_02507",5040.4
"FR_02508",7260.2
"FR_02509",4780.7
"FR_02510",5306.1
"FR_02511",8318.4
"FR_02512",4600.1
"FR_02513",8599.6
"FR_02514",5112.2
"FR_02515",5488
"FR_02516",8260.8
"FR_02517",7981.1
"FR_02518",5339.7
"FR_02519",8923.2
"FR_02520",6206.5
"FR_02521",3698.6
"FR_02522",10023.3
"FR_02523",6210.5
"FR_02524",4590.8
"FR_02525",7441.6
"FR_02526",9493.7
"FR_02527",6069.3
"FR_02528",5017.4
"FR_02529",7807.4
"FR_02530",7091.5
"FR_02531",6955.5
"FR_02532",7308.1
"FR_02533",5858.8
"FR_02534",7383.8
"FR_02535",9414.8
"FR_02536",5953.5
"FR_02537",5999.7
"FR_07148",28357.6
"FR_07149",25634.1
"FR_07150",25295.4
"FR_07151",24048.5
"FR_07152",21594.3
"FR_07153",24817.1
"FR_07154",24897.4
"FR_07155",25630.6
"FR_07156",25893.4
"FR_07157",23695.7
"FR_07158",25252
"FR_07159",25202.2
"FR_07160",22073.3
"FR_07161",25532.9
"FR_07162",26301.6
"FR_07163",26669.4
"FR_07165",24436.8
"FR_07166",23512.8
"FR_07167",23681
"FR_07168",26462.6
"FR_07169",21229
"FR_07170",23243.7
"FR_07171",27338
"FR_07172",20288
"FR_07173",25630
"FR_07174",20242.3
"FR_07175",24617.7
"FR_07176",27017.9
"FR_03109",14976.8
"FR_03110",15236.5
"FR_03111",12473.3
"FR_03112",14819.7
"FR_03113",16820.4
"FR_03114",13413.5
"FR_03115",14582.4
"FR_03116",14712.5
"FR_03117",11976
"FR_03118",14483
"FR_03119",12814.9
"FR_03120",13414.5
"FR_03121",12497.7
"FR_03122",13345.5
"FR_03124",13442.3
"FR_03125",17437.5
"FR_03126",15822.8
"FR_03127",12734.8
"FR_03128",13411.6
"FR_03129",13841.3
"FR_03130",13013.2
"FR_03131",16118.4
"FR_03132",14073
"FR_03133",14787.9
"FR_03134",14354.7
"FR_03135",15026.2
"FR_03136",13498.1
"FR_05006",29710.5
"FR_05007",30083.4
"FR_05008",26336.2
"FR_05009",25512.6
"FR_05010",26114.1
"FR_05011",27829.3
"FR_05012",29646.2
"FR_05013",28072.1
"FR_05014",28676
"FR_05016",26730.9
"FR_05017",27957.4
"FR_05018",27984
"FR_05019",26595.5
"FR_05021",27103.5
"FR_05022",29348.4
"FR_05023",27935
"FR_05024",27830.3
"FR_05025",27178.8
"FR_05026",31176.3
"FR_05027",29380.5
"FR_05028",26618
"FR_05029",27151.9
"FR_05031",29697.3
"FR_02538",4963.2
"FR_02539",7616.2
"FR_02540",4809.4
"FR_02541",7024.4
"FR_02542",5842.8
"FR_02543",4980.2
"FR_02544",10077
"FR_02545",8287.4
"FR_02546",6599
"FR_02547",8521.9
"FR_02548",9562.6
"FR_02549",7165.9
"FR_02550",7478.6
"FR_02551",6114.8
"FR_02552",8015.6
"FR_02553",7995.3
"FR_02554",4655.7
"FR_02555",4227.6
"FR_02556",8848.9
"FR_02557",5182.2
"FR_02558",10511.5
"FR_02559",7562.6
"FR_02560",7491.8
"FR_02561",6643
"FR_02562",6078.9
"FR_02563",8660.2
"FR_02564",5409
"FR_02565",7003
"FR_02566",5813.1
"FR_02567",9965.6
"FR_02568",4688.6
"FR_02569",9569.2
"FR_07177",21849.9
"FR_07178",25957.1
"FR_07179",24403.2
"FR_07181",22484
"FR_07182",25949.7
"FR_07183",26064.1
"FR_07184",24470.8
"FR_07185",21857.1
"FR_07186",23573.4
"FR_07187",27076.2
"FR_07188",21260.7
"FR_07189",27364.3
"FR_07190",27515.1
"FR_07191",24059.3
"FR_07192",23081.5
"FR_07193",26584.3
"FR_07194",23628.9
"FR_07195",24401.3
"FR_07196",26851.7
"FR_07197",21189.9
"FR_07198",22766.1
"FR_07199",26421.6
"FR_07200",25424.9
"FR_07201",26593.5
"FR_07202",27610.4
"FR_07203",24891
"FR_07204",23817.6
"FR_07205",21326.4
"FR_07206",24295.7
"FR_03137",14415
"FR_03138",15207.4
"FR_03139",17872.4
"FR_03140",13327.6
"FR_03141",17596.6
"FR_03142",15612
"FR_03143",11885.8
"FR_03144",14743.6
"FR_03145",13728.4
"FR_03146",11564
"FR_03147",15531.9
"FR_03148",14455.5
"FR_03149",14150.4
"FR_03150",13666
"FR_03151",13799.5
"FR_03152",14275.7
"FR_03154",15670.3
"FR_03155",11915.1
"FR_03156",12668
"FR_03157",14799.8
"FR_03158",12592.8
"FR_03159",13309.5
"FR_03160",14649.3
"FR_03161",14408
"FR_03162",12555.2
"FR_05032",28671.3
"FR_05033",28033.9
"FR_05035",27041.6
"FR_05036",30434.5
"FR_05037",28215.4
"FR_05038",30725.3
"FR_05039",25968.6
"FR_05040",28145.3
"FR_05044",30832.4
"FR_05045",29352.4
"FR_05046",30320.5
"FR_05047",29633.1
"FR_05048",27419.7
"FR_05049",27611.8
"FR_05050",29769.1
"FR_05051",28427.2
"FR_05052",30020.4
"FR_05053",27468.9
"FR_05054",26660
"FR_02570",6787.7
"FR_02571",7239.3
"FR_02572",6642
"FR_02573",7353.2
"FR_02574",9699.4
"FR_02575",8110.3
"FR_02576",5430.1
"FR_02577",6633.7
