"id","duration"
"FR_35217",12125.8
"FR_35218",14204.5
"FR_35219",15435.1
"FR_35220",12913.8
"FR_35221",15027
"FR_35222",14408.6
"FR_35223",15224.3
"FR_35224",15251.6
"FR_35225",15401.8
"FR_35226",15550.8
"FR_35227",14712.9
"FR_37047",9880.1
"FR_37048",13320
"FR_37049",11183.9
"FR_37050",9826.8
"FR_37051",12575
"FR_37052",9367.6
"FR_37053",11588.6
"FR_37054",10065.6
"FR_37055",11246.3
"FR_37056",10913.7
"FR_37057",11764.8
"FR_37058",11806.5
"FR_37059",10423.8
"FR_37060",9207.2
"FR_37061",13140.8
"FR_37062",10837.3
"FR_37063",8959.9
"FR_37064",13271.5
"FR_37065",12159
"FR_37066",10654.4
"FR_37067",10910.2
"FR_37068",10523.9
"FR_37069",11595.2
"FR_37070",10236.1
"FR_37071",11922.6
"FR_37072",11892.4
"FR_37073",9817.4
"FR_38219",21253.8
"FR_38221",21613.8
"FR_38222",21121.9
"FR_38223",19331.9
"FR_38224",23790.8
"FR_38225",22703.6
"FR_38226",23714.7
"FR_38228",21329.9
"FR_38229",21821.4
"FR_38230",19216.8
"FR_38231",19928.1
"FR_38232",20360.3
"FR_38235",22926.6
"FR_38236",21675.6
"FR_38237",24958.6
"FR_38238",19623.6
"FR_38239",20819.3
"FR_38240",20640.1
"FR_38241",25428.1
"FR_38242",22699.5
"FR_38243",23757.6
"FR_38244",20039.8
"FR_38245",22688.3
"FR_38246",19734.2
"FR_38247",18594.1
"FR_38248",21520
"FR_38249",21968
"FR_38250",19678.9
"FR_39207",17017
"FR_39208",17439
"FR_39209",17404
"FR_39210",16547.7
"FR_39211",14864.1
"FR_39214",17193.2
"FR_39216",17776.8
"FR_39217",15559.5
"FR_39218",14777.9
"FR_39219",14845.3
"FR_39220",14726.5
"FR_39221",17296
"FR_39222",15870.3
"FR_39223",15203.8
"FR_39225",15672.9
"FR_39227",17674.7
"FR_39228",17951.6
"FR_39229",15838.2
"FR_39230",17045
"FR_39232",17825
"FR_39233",13823.9
"FR_39234",15320.4
"FR_39235",14648
"FR_39236",15120.7
"FR_39237",17711.7
"FR_39238",14218.1
"FR_39239",17384.9
"FR_39240",17553.9
"FR_39241",15980.5
"FR_39244",15345
"FR_39245",14680.9
"FR_35228",16154.7
"FR_35229",12696.4
"FR_35230",14319.6
"FR_35231",14434.2
"FR_35232",12546.5
"FR_35233",15211.3
"FR_35234",15433.2
"FR_35235",13305.2
"FR_35236",16569.3
"FR_35237",15817.8
"FR_35238",14077.3
"FR_35239",13751.3
"FR_35240",14134.2
"FR_35241",16100.8
"FR_35242",15217.1
"FR_35243",13670
"FR_35244",14930.7
"FR_35245",14875.1
"FR_35246",14982.9
"FR_35247",14477.2
"FR_35248",14426.8
"FR_35249",15907.5
"FR_35250",13784.5
"FR_35251",14202.2
"FR_35252",12511.3
"FR_35253",13928
"FR_35255",15551.5
"FR_37074",12096
"FR_37075",10291.8
"FR_37076",12268
"FR_37077",10699.6
"FR_37078",12144.9
"FR_37079",9990.6
"FR_37080",11720.8
"FR_37081",11192.1
"FR_37082",12045.5
"FR_37083",10484.7
"FR_37084",10625.9
