"id","duration"
"FR_09122",28776
"FR_09123",28731.7
"FR_09124",28533
"FR_09125",31198.3
"FR_09126",30107.3
"FR_09127",29896.9
"FR_09128",29969.6
"FR_09129",31075.7
"FR_09130",29682.4
"FR_09131",30437
"FR_09132",28529.9
"FR_09133",30802.4
"FR_09134",31084.8
"FR_09136",30210.6
"FR_09137",28971.2
"FR_09138",29263.9
"FR_09139",32046.6
"FR_09140",31623
"FR_09141",31299.7
"FR_09142",29602.5
"FR_09143",30453.8
"FR_10246",8140.1
"FR_10247",8157.8
"FR_10248",7352.2
"FR_10249",8387.8
"FR_10250",9746.6
"FR_10251",8264.5
"FR_10252",9107.5
"FR_10253",10052.6
"FR_10254",5999
"FR_10255",8327.3
"FR_10256",8327.6
"FR_10257",9375.9
"FR_10258",10368.1
"FR_10259",6006.3
"FR_10260",7638.8
"FR_10261",10026.8
"FR_10262",9426.4
"FR_10263",6802.1
"FR_10264",9552.7
"FR_10265",7318
"FR_10266",7497.2
"FR_10267",9330.5
"FR_10268",5819.3
"FR_10269",8795.7
"FR_10270",8839.9
"FR_10271",7287.7
"FR_10272",8597.4
"FR_10273",8879.4
"FR_10274",7684.9
"FR_10275",7291.5
"FR_10276",6720.2
"FR_11273",30651.1
"FR_11274",29866.6
"FR_11275",28312.9
"FR_11276",32371.1
"FR_11277",28858.1
"FR_11278",28641.8
"FR_11279",29165
"FR_11280",31058.9
"FR_11281",28178.2
"FR_11282",30137.6
"FR_11283",28164.9
"FR_11284",28168.9
"FR_11285",29783.9
"FR_11286",30322
"FR_11287",31210.2
"FR_11288",28874.4
"FR_11289",30004.6
"FR_11290",28750.3
"FR_11291",29027
"FR_11292",28596.5
"FR_11293",29615.1
"FR_11294",30066.4
"FR_11295",30245.9
"FR_11296",30378.7
"FR_11297",31082.2
"FR_11299",29278.6
"FR_11300",28463.6
"FR_11301",30156.4
"FR_11302",32444.4
"FR_12250",23455
"FR_12251",26115
"FR_12252",23945.8
"FR_12253",25364.5
"FR_12254",26167
"FR_12255",26914.8
"FR_12256",23230.8
"FR_12257",23243.3
"FR_12258",25988.7
"FR_12259",25211.4
"FR_12260",25454.8
"FR_12261",23469
"FR_12262",26785
"FR_12263",24488.1
"FR_12264",25691.3
"FR_12265",24578.2
"FR_12266",24723.2
"FR_09145",28655.3
"FR_09146",28746.9
"FR_09147",28186.3
"FR_09148",29406
"FR_09149",30711.1
"FR_09150",30020.3
"FR_09151",29027.6
"FR_09152",30634.4
"FR_09153",29076
"FR_09154",30385.7
"FR_09155",30618.2
"FR_09156",30527.1
"FR_09157",30069.9
"FR_09158",29465.9
"FR_09159",31559.6
"FR_09160",30027.3
"FR_09161",30291.8
"FR_09162",31194.6
"FR_09163",28870.1
"FR_09164",30320.6
"FR_09165",31009.2
"FR_09166",29678.1
"FR_09167",27704.6
"FR_09168",29543.6
"FR_09169",29918.7
"FR_09170",28128.7
"FR_09171",32194.6
"FR_09172",29100.3
"FR_09173",29107.9
"FR_09174",28783.9
"FR_09175",28649.5
"FR_09176",30698
"FR_09177",28748.1
"FR_09178",29309
"FR_10278",9057.5
"FR_10279",9989
"FR_10280",6877.7
"FR_10281",7795.4
"FR_10282",7699.7
"FR_10283",9286.7
"FR_10284",6578.4
"FR_10285",9844.4
"FR_10286",10104.2
"FR_10287",8916.5
"FR_10288",9898.6
"FR_10289",8012.4
"FR_10290",6266.4
"FR_10291",6153.4
"FR_10293",9220.5
"FR_10294",8638.7
"FR_10295",9617.2
"FR_10296",9344.6
"FR_10297",7650.9
"FR_10298",6236.7
"FR_10299",8320.4
"FR_10300",9432.1
"FR_10301",6608.4
"FR_10302",8929.6
"FR_10303",9392.8
"FR_10304",9407.7
"FR_10305",8446
"FR_10306",10015
"FR_11303",31519.3
"FR_11304",31481.7
"FR_11305",32095.4
"FR_11306",32860.3
"FR_11307",30104.4
"FR_11308",28584.7
"FR_11309",31221.9
"FR_11310",31423.4
"FR_11311",30578
"FR_11312",28670.9
"FR_11313",27985.7
"FR_11314",30749
"FR_11315",30548.5
"FR_11316",31187.9
"FR_11317",32372.4
"FR_11318",30387.8
"FR_11319",31239.3
"FR_11320",31436.7
"FR_11321",33057.3
"FR_11322",30473.6
"FR_11323",30389
"FR_11324",30384.9
"FR_11325",29449.9
"FR_11326",33368.5
"FR_11327",29335.6
"FR_11328",29311.5
"FR_11330",29565.9
"FR_11331",28479.5
"FR_11332",30609.6
"FR_08145",10422.7
"FR_08146",9354.1
"FR_08147",8578.8
"FR_08148",7480.2
"FR_08149",9983.6
"FR_08150",8078
"FR_08151",9177.6
"FR_08153",10894.8
"FR_08154",10522.5
"FR_08155",10210.7
"FR_08156",10667.8
"FR_08158",9546.7
"FR_08159",11234.3
"FR_08160",9456.4
"FR_08161",10991.9
"FR_08162",9787.2
"FR_08163",8488.2
"FR_08164",9853.1
"FR_08165",8602.3
"FR_08166",11730.4
"FR_08167",9967.8
"FR_08168",11902.4
"FR_08169",10135.9
"FR_08170",10967.3
"FR_08171",10925.1
"FR_08172",10852.1
"FR_08173",9620.5
"FR_08174",10228.2
"FR_08175",12419.9
"FR_08176",11249.1
"FR_08178",9054.8
"FR_08179",10830.4
"FR_09179",28762.2
"FR_09180",29398
"FR_09181",30208.4
"FR_09182",31726
"FR_09183",29245.9
"FR_09184",29360.5
"FR_09185",27858.1
"FR_09186",28972
"FR_09187",29644.6
"FR_09188",29619.1
"FR_09189",31661.9
"FR_09190",28908.5
"FR_09192",30402.5
"FR_09193",33580.9
"FR_09194",29567.3
"FR_09195",29419.2
"FR_09196",30126.1
"FR_09197",32445.6
"FR_09198",29256.4
"FR_09199",28267.3
"FR_09200",31142.1
"FR_09201",30294.9
"FR_09202",29764.5
"FR_09203",29659.5
"FR_09204",30021.3
"FR_09205",29537.9
"FR_09206",30918.6
"FR_09207",29104.2
"FR_09208",29962.5
"FR_10307",7365.1
"FR_10308",7575.7
"FR_10309",9286.6
"FR_10310",8869.2
"FR_10312",8205.8
"FR_10313",9722.8
"FR_10314",9272.5
"FR_10315",10053.9
"FR_10316",8061
"FR_10317",9866
"FR_10318",6918
"FR_10319",6210.6
"FR_10320",8097.8
"FR_10321",7301.8
"FR_10323",6774.6
"FR_10324",7572.8
"FR_10325",7407.9
"FR_10326",9634.1
"FR_10327",9913.7
"FR_10328",8409.2
"FR_10329",7777.2
"FR_10330",10499.1
"FR_10331",8425
"FR_10332",7941.8
"FR_10333",7422.7
