"id","duration"
"FR_95424",1696.5
"FR_95426",2099.7
"FR_95427",1538.5
"FR_95428",1866.6
"FR_95429",3785.7
"FR_95430",2377.4
"FR_95436",2661.6
"FR_95438",3101.9
"FR_95445",2590.6
"FR_95446",2825.3
"FR_95447",3359
"FR_95450",2371.1
"FR_95452",2931.4
"FR_95456",3193.3
"FR_95459",3165
"FR_95462",3530.6
"FR_95476",2429
"FR_95480",2839.7
"FR_95483",2907.9
"FR_95487",2900.6
"FR_95488",2054.8
"FR_95489",1983
"FR_95491",1754.3
"FR_95492",2350.2
"FR_95493",2756.2
"FR_95500",2347.1
"FR_95504",2627.3
"FR_95509",2326
"FR_95510",2406.6
"FR_95523",4081.8
"FR_95527",1829.8
"FR_95529",3202
"FR_95535",2710.5
"FR_95539",1868.7
"FR_95541",3831.2
"FR_95543",3457.5
"FR_95554",3266.8
"FR_95555",1548.1
"FR_95563",1883.4
"FR_95566",2803.5
"FR_95572",2086.1
"FR_95574",2095.9
"FR_95580",2076.2
"FR_95582",1589.3
"FR_95584",3156.9
"FR_95585",1841.7
"FR_89065",6410.1
"FR_89066",6783.1
"FR_89067",6320
"FR_89068",7818.6
"FR_89069",7093.6
"FR_89071",9939.5
"FR_89072",7320.2
"FR_89073",7331
"FR_89074",5414
"FR_89075",6627
"FR_89076",7669.5
"FR_89077",7407.5
"FR_89079",6367.8
"FR_89080",5881.5
"FR_89081",7745.9
"FR_89083",7262.3
"FR_89084",8525.1
"FR_89085",6878.7
"FR_89086",6726
"FR_89087",9908.4
"FR_89088",6585.6
"FR_89089",9886.4
"FR_89091",9523.1
"FR_89092",9266.5
"FR_89093",5248.7
"FR_89094",5842.4
"FR_89095",8338.5
"FR_89096",7158.2
"FR_90044",19033.5
"FR_90045",18613.4
"FR_90046",19338.8
"FR_90047",18974.6
"FR_90048",18992.8
"FR_90049",18962.4
"FR_90050",18800.3
"FR_90051",18758.9
"FR_90052",19216.2
"FR_90053",18745.7
"FR_90054",19372.8
"FR_90055",19216.1
"FR_90056",19071.7
"FR_90057",19572.3
"FR_90058",19118.5
"FR_90059",18804.2
"FR_90060",18764.4
"FR_90061",20017.9
"FR_90062",19770.1
"FR_90063",18910.5
"FR_90064",19720.6
"FR_90065",20296.6
"FR_90066",19440.6
"FR_90067",18976.8
"FR_90068",18619.8
"FR_90069",18333.2
"FR_90070",18385.2
"FR_90071",19258.3
"FR_90072",18487.8
"FR_90074",19263.7
"FR_90075",18738.2
"FR_90076",18394.8
"FR_90077",19169
"FR_90078",19219.5
"FR_90079",19508.3
"FR_90080",18867.3
"FR_95592",3118.8
"FR_95594",2843.4
"FR_95598",1762.4
"FR_95604",2322.1
"FR_95607",1926.2
"FR_95610",2666
"FR_95611",3320.2
"FR_95612",1844.1
"FR_95625",2909.5
