"id","duration"
"FR_21056",13256.6
"FR_21057",13460.1
"FR_21058",11057
"FR_21059",12254
"FR_21060",13248.9
"FR_21061",12535.3
"FR_21500",10628.3
"FR_21501",10453.6
"FR_21502",13016.7
"FR_21503",13805.1
"FR_21504",11219.8
"FR_21505",9716.3
"FR_21506",12424.8
"FR_21508",12140.2
"FR_21510",11546.9
"FR_21511",11477.5
"FR_21512",12525.5
"FR_21514",12326.4
"FR_21515",12575.7
"FR_21516",10249.8
"FR_21517",12392.9
"FR_21518",10092.3
"FR_21519",12039.7
"FR_21520",11240.7
"FR_21521",13464.5
"FR_21522",13969.8
"FR_21523",12620.8
"FR_21524",11104.5
"FR_21525",9657.6
"FR_21526",12619.1
"FR_21527",12604.4
"FR_21528",11217.1
"FR_21529",9734.7
"FR_21530",9922.5
"FR_21531",9423.6
"FR_21532",13078.5
"FR_21533",10843.7
"FR_22277",18499.6
"FR_22278",17921.1
"FR_22279",18075.5
"FR_22280",16458.6
"FR_22281",18611.7
"FR_22282",17467.9
"FR_22283",19918
"FR_22284",19981.4
"FR_22285",18341.2
"FR_22286",17800.3
"FR_22287",18484
"FR_22288",17906.7
"FR_22289",19601.2
"FR_22291",19157.8
"FR_22293",19632.3
"FR_22294",19722.3
"FR_22295",18966.5
"FR_22296",17457.9
"FR_22299",15765.7
"FR_22300",18136.2
"FR_22302",16971.2
"FR_22304",19025.8
"FR_22305",15594.8
"FR_22306",15729.3
"FR_22307",18054.3
"FR_22308",16402.5
"FR_22309",16499.4
"FR_22310",19848
"FR_22311",17253.5
"FR_22312",16418.5
"FR_18183",12120.2
"FR_18184",9685.7
"FR_18185",9463.1
"FR_18186",9799.8
"FR_18187",13912.5
"FR_18188",10609.2
"FR_18189",9964
"FR_18190",9444.5
"FR_18191",11049.4
"FR_18192",12472.7
"FR_18193",12736.9
"FR_18194",9668.6
"FR_18195",11693
"FR_18196",12031
"FR_18197",11196.1
"FR_18198",10880.4
"FR_18199",11160.1
"FR_18200",8535.2
"FR_18201",10181.3
"FR_18202",9366.2
"FR_18203",12351.9
"FR_18204",11083.2
"FR_18205",9981.6
"FR_18206",9760.3
"FR_18207",9889.5
"FR_18208",8440.4
"FR_18209",11327.3
"FR_18210",9477.4
"FR_21062",10727.6
"FR_21063",12936.8
"FR_21064",10789
"FR_21065",12225.8
"FR_21066",11741.1
"FR_21067",13730.8
"FR_21068",11113.4
"FR_21069",10689.1
"FR_21070",12650.4
"FR_21071",13037.6
"FR_21072",13591.2
"FR_21074",14164.3
"FR_21075",12411.1
"FR_21076",13257.2
"FR_21077",10973.7
"FR_21078",10849
"FR_21079",13600.3
