"id","duration"
"FR_16081",17812
"FR_16082",19240.3
"FR_16083",16558.2
"FR_16084",19629.8
"FR_16085",18423.5
"FR_16086",17293.5
"FR_16087",17121.6
"FR_16088",19291.8
"FR_16089",19467.3
"FR_16090",18667.5
"FR_13082",28317.5
"FR_13083",26539.7
"FR_13084",27905.7
"FR_13085",29963
"FR_13086",29668.3
"FR_13087",29116.4
"FR_13088",28900.8
"FR_13089",26373.8
"FR_13090",29280.6
"FR_13091",28195.4
"FR_13092",28270.2
"FR_13093",28339
"FR_13094",27402.4
"FR_13095",29099
"FR_13096",30018.6
"FR_13097",28523.5
"FR_13098",28969.6
"FR_13099",30400.5
"FR_13100",26901.1
"FR_13101",29532.8
"FR_13102",28433.5
"FR_13103",27403
"FR_13104",29214.6
"FR_13105",26564.9
"FR_13106",28918.9
"FR_13107",29253.8
"FR_17260",20677.4
"FR_17261",18737.6
"FR_17262",18151.8
"FR_17263",19451.7
"FR_17264",18677.4
"FR_17265",20005.1
"FR_17266",17568
"FR_17267",17528.7
"FR_17268",17732
"FR_17269",20509.8
"FR_17270",20106.1
"FR_17271",17579.3
"FR_17273",19217.8
"FR_17274",18248.7
"FR_17275",18061.1
"FR_17276",20397.3
"FR_17277",17204.1
"FR_17278",18421.5
"FR_17279",19403.6
"FR_17280",18304.5
"FR_17281",20589.2
"FR_17282",20811.5
"FR_17283",18486.8
"FR_17284",18676.7
"FR_17285",18237.9
"FR_17286",21088
"FR_17287",20186
"FR_17288",17123.5
"FR_17289",17922.5
"FR_17290",18277.8
"FR_17291",18196
"FR_14590",11471.8
"FR_14591",11595.1
"FR_14592",10351.3
"FR_14593",8295.6
"FR_14595",9027.2
"FR_14598",8907
"FR_14601",7802.1
"FR_14602",11300.5
"FR_14603",10279.4
"FR_14605",11511.9
"FR_14606",8698.5
"FR_14607",10658.2
"FR_14609",10712.7
"FR_14610",9995.5
"FR_14613",12178.2
"FR_14614",12033.9
"FR_14619",11594.1
"FR_14620",7952
"FR_14621",8469.6
"FR_14622",11788.9
"FR_14623",9503.8
"FR_14625",8846.4
"FR_14626",8866.8
"FR_14627",10710.6
"FR_14630",10618.3
"FR_14635",11235
"FR_14637",9313.6
"FR_14639",9026.9
"FR_14640",8886.1
"FR_14643",11306
"FR_14644",8428.3
"FR_14645",8546.7
"FR_16091",20222.6
"FR_16093",18806.9
"FR_16095",16528.7
"FR_16096",18133.9
"FR_16097",18905.1
"FR_16098",16116.9
"FR_16099",19948.9
"FR_16100",17598.4
"FR_16101",18416.2
"FR_16102",19103.1
"FR_16103",19883.4
"FR_16104",16067.5
"FR_16105",19768.4
"FR_16106",17187.6
"FR_16107",17482.8
"FR_16108",17477
"FR_16109",19199.3
"FR_16110",16370.7
"FR_16111",19907.7
"FR_16112",20561
"FR_16113",18036.6
"FR_16114",17033.6
"FR_16116",19740
"FR_16117",20564.1
"FR_16118",19660.5
"FR_16119",18775.1
"FR_16120",18536.8
"FR_16121",18634.2
"FR_16122",17100.8
"FR_13108",27532.5
"FR_13109",28783.7
"FR_13110",29853
"FR_13111",29550.7
"FR_13112",28286.3
"FR_13113",28764.7
"FR_13114",28653.4
"FR_13115",27554.1
"FR_13116",26335.8
"FR_13117",28176.5
"FR_13118",28525.4
"FR_13119",29927.8
"FR_14001",7941.9
"FR_14003",11093.6
"FR_14005",9727.1
"FR_14006",10102.8
"FR_14007",10663.5
"FR_14009",9415.8
"FR_14011",10945.2
"FR_14012",8578
"FR_14014",9989
"FR_14015",9850.3
"FR_14016",8261.9
"FR_14019",10845.4
"FR_14020",9249.6
"FR_14021",11202.1
"FR_14022",11109.8
"FR_14023",11655.6
"FR_14024",8703
"FR_14025",10483
"FR_14026",10398.6
"FR_17292",17834.6
"FR_17293",17414.1
"FR_17294",17575.9
"FR_17295",20012.1
"FR_17296",18350.6
"FR_17297",19021.6
"FR_17298",18540.2
"FR_17299",18753.5
"FR_17300",18531.6
"FR_17301",17885.7
"FR_17302",18672.3
"FR_17303",17817.6
"FR_17304",18943.3
"FR_17305",19921.8
"FR_17306",19572
"FR_17307",19069.1
"FR_17308",19335
"FR_17309",21221.4
"FR_17310",19082.6
"FR_17311",20071.1
"FR_17312",19959.9
"FR_17313",18509.7
"FR_17314",18674.6
"FR_17315",18026.1
"FR_17316",20017
