"id","duration"
"FR_57097",13216.4
"FR_57098",15688.3
"FR_57099",15808.5
"FR_57100",16367.2
"FR_57101",14701.3
"FR_57102",12441.1
"FR_57103",17440.2
"FR_57104",13498.4
"FR_57105",14565.7
"FR_57106",14258.1
"FR_57107",14741.7
"FR_57108",16959.3
"FR_57109",13766.9
"FR_57110",13906
"FR_57111",11852.2
"FR_57112",13260
"FR_57113",16934.1
"FR_57114",16235.2
"FR_57593",11770.8
"FR_57594",18179.1
"FR_57595",16175.5
"FR_57596",14055.8
"FR_57597",12264.6
"FR_57598",14934
"FR_57599",13398.2
"FR_57600",13568.4
"FR_57601",12154.2
"FR_57602",12660.9
"FR_57603",13487.3
"FR_57604",13847.1
"FR_57605",13387.8
"FR_57606",13605.4
"FR_57607",12847.4
"FR_57609",13818.2
"FR_57610",14048.1
"FR_57611",17109.3
"FR_57612",13049.5
"FR_57613",16780.9
"FR_57614",16086.3
"FR_57615",14714.8
"FR_57616",12433.9
"FR_57617",13757.7
"FR_57618",16928.9
"FR_57619",17181.1
"FR_57620",11462.3
"FR_57621",15428.4
"FR_57622",11614.7
"FR_58301",13123.5
"FR_58302",8696.1
"FR_58303",9223.9
"FR_58304",10170
"FR_58305",11434.1
"FR_58306",12522.6
"FR_58307",8867.9
"FR_58308",10736.8
"FR_58309",13752.2
"FR_58310",10289.1
"FR_58311",11311.5
"FR_58312",10323.4
"FR_58313",11510
"FR_59001",7633.2
"FR_59002",8097.3
"FR_59003",10495.2
"FR_59004",9435.8
"FR_59005",8618.4
"FR_59006",9029.6
"FR_59007",8680.1
"FR_59008",8190.6
"FR_59009",8874.2
"FR_59010",7380.1
"FR_59011",8513.1
"FR_59012",10636.8
"FR_59013",9001.8
"FR_59014",8392.9
"FR_59015",7928.5
"FR_59016",11481.6
"FR_55497",9590.7
"FR_55498",9995
"FR_55500",11890.7
"FR_55501",11249.6
"FR_55502",11713
"FR_55503",14084.8
"FR_55504",11795.3
"FR_55505",10275.7
"FR_55506",11279.6
"FR_55507",11269.9
"FR_55508",12775.4
"FR_55509",12149.4
"FR_55510",12559.6
"FR_55511",12337.7
"FR_55512",10814.6
"FR_55514",11325
"FR_55515",10890.9
"FR_55516",12638.5
"FR_55517",10099.8
"FR_55518",12360.7
"FR_55519",11737.4
"FR_55520",13017.3
"FR_55521",10989.3
"FR_55522",13603.6
"FR_55523",10727.5
"FR_55525",9648.9
"FR_55526",12616.6
"FR_55527",10143.9
"FR_55528",12610.4
"FR_55530",12257.1
"FR_55531",10738.5
"FR_57115",14176.5
"FR_57116",13076.5
"FR_57117",13342.3
"FR_57118",13462.4
"FR_57119",16678.6
"FR_57120",15090.3
"FR_57121",13440.6
"FR_57122",14288
"FR_57123",13721.8
"FR_57124",13417.9
"FR_57125",12498.1
"FR_57126",15205.1
"FR_57127",13794.7
"FR_57128",13456.5
"FR_57129",12343.2
"FR_57130",14776.7
"FR_57131",14157.9
"FR_57132",14669.7
"FR_57133",15074.5
"FR_57134",12272
"FR_57136",13816.3
"FR_57137",13594.2
"FR_57138",14252.5
"FR_57139",13075.9
"FR_57140",12899.2
"FR_57141",14591.3
"FR_57142",12249.5
"FR_57143",12265.8
"FR_57144",14209.4
"FR_57145",12563.8
"FR_57146",13086.6
"FR_57147",13123
"FR_57148",12998.6
"FR_57623",18710.6
"FR_57624",12351.8
"FR_57625",14830.7
"FR_57626",12663.3
"FR_57627",13132.4
"FR_57628",15047.7
"FR_57629",16798.8
"FR_57630",16776.9
"FR_57631",15106.5
"FR_57633",15456.1
"FR_57634",11976.7
"FR_57635",16367.4
"FR_57636",16120.6
"FR_57637",16905.8
"FR_57638",14600.2
"FR_57639",16749.1
"FR_57640",14876.8
"FR_57641",16898.5
"FR_57642",12431.2
"FR_57643",13577.4
"FR_57644",14281.6
"FR_57645",11931.3
"FR_57647",12617
"FR_57648",13513.5
"FR_57649",12665.1
"FR_57650",13712.8
"FR_57651",16660.1
"FR_57652",13392.7
"FR_57653",13029
"FR_57654",13067.7
"FR_57655",13203.3
"FR_57656",13027.9
"FR_59017",9839.8
"FR_59018",11330.7
"FR_59019",8593.2
"FR_59021",10042.9
"FR_59022",8551.4
"FR_59023",7544.4
"FR_59024",8196.9
"FR_59025",9138.2
"FR_59026",7750.8
"FR_59027",8303.1
"FR_59028",8209
"FR_59029",9021.6
"FR_59031",9341.2
"FR_59032",8423.9
"FR_59033",10003.3
"FR_59034",8330.2
