"id","duration"
"FR_04120",32936.5
"FR_04121",31112.9
"FR_04122",30659
"FR_04123",28256.1
"FR_04124",32413.5
"FR_04126",30318.3
"FR_04127",29800.6
"FR_04128",30405.9
"FR_04129",30376.1
"FR_04130",30751.4
"FR_04132",30418.2
"FR_04133",32646.9
"FR_04134",29628.8
"FR_04135",32914.8
"FR_04136",33549
"FR_04137",29220.4
"FR_02373",9051.7
"FR_02374",7432.4
"FR_02375",4771.3
"FR_02376",8542.2
"FR_02377",9426.5
"FR_02378",9836.6
"FR_02379",8697.5
"FR_02380",6778.4
"FR_02381",10971.7
"FR_02382",6979.2
"FR_02383",7541.7
"FR_02384",8541.7
"FR_02385",8474.4
"FR_02386",9223
"FR_02387",7371
"FR_02388",10031.1
"FR_02389",5039.6
"FR_02390",7370.7
"FR_02391",10000.2
"FR_02392",8014
"FR_02393",6165
"FR_02395",6423.8
"FR_02396",7412.8
"FR_02397",6709.7
"FR_02398",6106
"FR_02399",6967.2
"FR_02400",5927.6
"FR_02401",9263.7
"FR_02402",6661.9
"FR_02403",8671.7
"FR_02404",9514.9
"FR_02405",9696.6
"FR_02406",6394.9
"FR_07032",24235.4
"FR_07033",27436.3
"FR_07034",25225.7
"FR_07035",23132.6
"FR_07036",20764.9
"FR_07037",24297
"FR_07038",25325
"FR_07039",23071.2
"FR_07040",22456.4
"FR_07041",20862.2
"FR_07042",24770.7
"FR_07044",20927.3
"FR_07045",26018.5
"FR_07047",24462
"FR_07048",24180.2
"FR_07049",25738.7
"FR_07050",27653.5
"FR_07051",20270.2
"FR_07052",22807.5
"FR_07053",26953.3
"FR_07054",24984.6
"FR_07055",22172.3
"FR_07056",20423.8
"FR_07058",26585.4
"FR_07059",21922.7
"FR_07060",23591.6
"FR_07061",26404.9
"FR_07062",26579.9
"FR_07063",21938.8
"FR_03005",13870.8
"FR_03006",16207.3
"FR_03007",13898.4
"FR_03008",16417.8
"FR_03009",11964.7
"FR_03010",12477.3
"FR_03011",11799.4
"FR_03012",13073.8
"FR_03013",12112.3
"FR_03014",16113.5
"FR_03015",11787.8
"FR_03016",14928.4
"FR_03017",15756.1
"FR_03018",14461.8
"FR_03019",13664.9
"FR_03020",13720.1
"FR_03021",14716.4
"FR_03022",14760.1
