"id","duration"
"FR_55284",11147.7
"FR_55285",9374.2
"FR_55286",9635.4
"FR_53019",10240.8
"FR_53021",11623.5
"FR_53022",10348.8
"FR_53023",10902
"FR_53025",10778.5
"FR_53026",12063.9
"FR_53027",11027.2
"FR_53028",11679.8
"FR_53029",12108
"FR_53030",11199.8
"FR_53031",11900.2
"FR_53033",13761.7
"FR_53034",10951.1
"FR_53035",13304
"FR_53036",11258.7
"FR_53037",10840.1
"FR_53038",10768.9
"FR_53039",11637.5
"FR_53040",12284.5
"FR_53041",13412.9
"FR_53042",12834.3
"FR_53043",10729.4
"FR_53045",11743.1
"FR_53046",11404.5
"FR_53047",12984.3
"FR_53048",11844.7
"FR_53049",11046
"FR_53051",12208.4
"FR_53052",10522.1
"FR_54241",14983.4
"FR_54242",13783.5
"FR_54243",16879.5
"FR_54244",12057.6
"FR_54245",16094.5
"FR_54246",17400.2
"FR_54247",15294.8
"FR_54248",13044.3
"FR_54249",11349.6
"FR_54250",15643.3
"FR_54251",17355.3
"FR_54252",15824.6
"FR_54253",11223.5
"FR_54254",13549.7
"FR_54255",16333.1
"FR_54256",15962.8
"FR_54257",15036.3
"FR_54258",16294
"FR_54259",16753.6
"FR_54260",16219.5
"FR_54261",13871.9
"FR_54262",15868.4
"FR_54263",11552.2
"FR_54264",15548.7
"FR_54265",14901.6
"FR_54266",15572.7
"FR_54268",15222.7
"FR_54269",15476.6
"FR_54270",13593
"FR_54271",16551.9
"FR_54272",13957.8
"FR_54273",11607.5
"FR_54274",15062.4
"FR_52094",13086.3
"FR_52095",13078.1
"FR_52097",13144.5
"FR_52099",10945.4
"FR_52101",12772
"FR_52102",11539.7
"FR_52103",13101.8
"FR_52104",10762.7
"FR_52105",11703.1
"FR_52106",10997.3
"FR_52107",11528.3
"FR_52108",11447.5
"FR_52109",11788.6
"FR_52110",12111.9
"FR_52113",12140.7
"FR_52114",10469.8
"FR_52115",11839
"FR_52116",12224.7
"FR_52118",12214.2
"FR_52119",12438.9
"FR_52120",12148.8
"FR_52121",10749.6
"FR_52122",12548
"FR_52123",11819
"FR_52124",13223.7
"FR_52125",11282.9
"FR_55288",12970.2
"FR_55289",11758.5
"FR_55290",11831.1
"FR_55291",11938.7
"FR_55292",11823.8
"FR_55293",12498.5
"FR_55295",10589.3
"FR_55296",11031.9
"FR_55297",12256.7
"FR_55298",11667
"FR_55299",11969.4
"FR_55300",12175.6
"FR_55301",10806.1
"FR_55302",11494.8
"FR_55303",12850.1
"FR_55304",10405.2
"FR_55306",12548.2
"FR_55307",11102
"FR_55310",11641.7
"FR_55311",10733.3
"FR_55312",11639.6
"FR_55313",10746.7
"FR_55315",13120.3
"FR_55316",11949.7
"FR_55317",10438.8
"FR_55320",10812.9
"FR_55321",10862.8
"FR_55322",12799.9
"FR_55323",11466
"FR_55324",12805.6
"FR_55325",11754.9
"FR_53053",11346.6
