"id","duration"
"FR_77445",2899.3
"FR_77446",4972.8
"FR_77447",2832
"FR_77448",3201
"FR_77449",2100.1
"FR_77450",2152.8
"FR_77451",3280.9
"FR_77452",4935.1
"FR_77453",3443.2
"FR_77454",4914.3
"FR_77455",3007
"FR_77456",5194.7
"FR_77457",2936.6
"FR_77458",4425.8
"FR_77459",5065.4
"FR_77460",3917.3
"FR_77461",5084.6
"FR_77462",2516
"FR_77463",3954.2
"FR_77464",2347
"FR_77465",5072
"FR_77466",2567.8
"FR_77467",4479.5
"FR_77468",1843.7
"FR_77469",3353.8
"FR_77470",2583.6
"FR_77471",3739.6
"FR_77472",4323.1
"FR_77473",4206.2
"FR_77474",2699.1
"FR_77475",3097.6
"FR_77476",3580.9
"FR_81127",27900.4
"FR_81128",29687.4
"FR_81129",28736.2
"FR_81130",29115
"FR_81131",26239.2
"FR_81132",28193.2
"FR_81133",27217
"FR_81134",29488.5
"FR_81135",25924
"FR_81136",24271
"FR_81137",30877.1
"FR_81138",27051.7
"FR_81139",27901.5
"FR_81140",27065.8
"FR_81141",28185.2
"FR_81142",28380.8
"FR_81143",28525
"FR_81144",27218.2
"FR_81145",25718.9
"FR_81146",25942.9
"FR_81147",27790.2
"FR_81148",25385.9
"FR_81149",26541.9
"FR_81150",26640.1
"FR_81151",27907.5
"FR_81152",26673.5
"FR_81154",25414.5
"FR_81156",26363.7
"FR_79116",15639.4
"FR_79117",16529
"FR_79118",16523.4
"FR_79119",16986.7
"FR_79120",14777.2
"FR_79121",14901.1
"FR_79122",16993.1
"FR_79123",16074.2
"FR_79124",15203.8
"FR_79125",16099.9
"FR_79126",16801.7
"FR_79127",16414.8
"FR_79128",15514
"FR_79129",15473.2
"FR_79130",16111.3
"FR_79131",15411.5
"FR_79132",14636
"FR_79133",15900.2
"FR_79134",15300.5
"FR_79135",15677.4
"FR_79136",16581.8
"FR_79137",16040.7
"FR_79139",16145.7
"FR_79140",16428.2
"FR_79141",14952.2
"FR_80329",7675.8
"FR_80330",8256.1
"FR_80331",8329
"FR_80332",8197.1
"FR_80333",9298.5
"FR_80334",6167
"FR_80335",5796.6
"FR_80336",8089.3
"FR_80337",6405.4
"FR_80338",6290
"FR_80339",5253.1
"FR_80340",6866.5
"FR_80341",6862.9
"FR_80342",6008.1
"FR_80343",8578.3
"FR_80344",7535.1
"FR_80345",8623.2
"FR_80346",7420.2
"FR_80347",5220.1
"FR_80348",7511.8
"FR_80349",5706.8
"FR_80350",7077.1
"FR_80351",7166.1
"FR_80352",6230.1
"FR_80353",5935.6
"FR_80354",8390
"FR_80355",7561.1
"FR_80356",7826.7
"FR_80357",6660.7
"FR_80358",5504.6
"FR_80359",5049.5
"FR_80360",9008.5
"FR_80361",7855.9
"FR_77477",3260.1
"FR_77478",3199.1
"FR_77479",2070.3
"FR_77480",4277.5
"FR_77481",4763.5
"FR_77482",4571.8
"FR_77483",3184.2
"FR_77484",2915.4
"FR_77485",3701.4
"FR_77486",3615.9
"FR_77487",3369.9
"FR_77489",4957.2
"FR_77490",3938.7
"FR_77492",4525.6
"FR_77493",3411.5
"FR_77494",4286.3
"FR_77495",2996.9
"FR_77496",4415.7
"FR_77498",2880
"FR_77500",4742
"FR_77501",4430.9
"FR_77504",4701.4
"FR_77505",3095.5
"FR_77506",4233.1
"FR_77507",5516.3
"FR_77508",2281.5
"FR_77509",4558.9
"FR_77510",2273.9
"FR_77511",2726.9
"FR_81157",27375.1
"FR_81158",28281.1
"FR_81159",27515.3
"FR_81160",29315
"FR_81161",28418.1
"FR_81162",27119.6
"FR_81163",30236.9
"FR_81164",26174.7
"FR_81165",24847.6
"FR_81166",26204
"FR_81167",28450.2
"FR_81168",26889.7
"FR_81169",27610.8
"FR_81170",26783.2
"FR_81171",26196.6
"FR_81172",27925.3
"FR_81173",26747.7
"FR_81174",27472.3
"FR_81175",24477.9
"FR_81176",25668.8
"FR_81177",28767.9
"FR_81178",24807.9
"FR_81179",28389.9
"FR_81180",26719.1
"FR_81181",28510.1
"FR_81182",28700.2
"FR_81183",28787.4
"FR_79142",17234.3
"FR_79144",16412
"FR_79145",15901.1
"FR_79147",16970.4
"FR_79148",15746.3
"FR_79149",15513.5
"FR_79150",15259
"FR_79152",16039.4
"FR_79153",16926
"FR_79154",17057.6
"FR_79156",15526.1
"FR_79157",14186.9
"FR_79158",17005
"FR_79159",15126.8
"FR_79160",16888
"FR_79161",14674.2
"FR_79162",16365.9
"FR_79163",15857.8
"FR_79164",16352.3
"FR_79165",15729.1
"FR_79166",16327.6
"FR_79167",14613.2
"FR_79170",16635.3
"FR_79172",16141
"FR_79174",16199.4
"FR_79175",16276.2
"FR_79176",15105.4
"FR_79177",15357.4
"FR_80362",9021.1
"FR_80364",9440.2
"FR_80365",6942.8
"FR_80366",6602.1
"FR_80367",6184
"FR_80368",9164.8
"FR_80369",8572.9
"FR_80371",8344.3
"FR_80372",8656.1
"FR_80373",8793.3
"FR_80374",8196.2
"FR_80375",7034.4
"FR_80376",6106.9
"FR_80377",8011.7
"FR_80378",6616.6
"FR_80379",6263.3
"FR_80380",7276.6
"FR_80381",7564.7
"FR_80383",4928
"FR_80384",7381.4
"FR_80385",7876.2
"FR_80386",5484.5
"FR_80387",6139.4
"FR_80388",8409.5
"FR_80390",5838.9
"FR_80391",5326.8
"FR_80392",8478.7
"FR_80393",5084.1
"FR_80395",5410.3
"FR_80396",8408.2
"FR_80397",6920.1
"FR_80399",6174.4
"FR_80400",5902.8
"FR_80401",6533.6
"FR_80402",6605.2
"FR_80403",6154.1
"FR_80404",7297.7
"FR_77512",4597.4
"FR_77513",2735
"FR_77514",2076.4
"FR_77515",2858.9
"FR_77516",4655.2
"FR_77517",2293.5
"FR_77518",3075.2
"FR_77519",5016.6
"FR_77520",3364.4
"FR_77521",2459.8
"FR_77522",5824.3
"FR_77523",5697.6
"FR_77524",5233.3
"FR_77525",3084.3
"FR_77526",3988.9
"FR_77527",3459.7
"FR_77528",3081.6
"FR_77529",2549.9
"FR_77530",5405.4
"FR_77531",5157.7
"FR_77532",4795.7
"FR_77533",3864.7
"FR_77534",3062.3
"FR_78003",3612.7
"FR_78005",2345.3
"FR_78006",3593.4
"FR_78007",1988.4
"FR_78009",3470.2
"FR_78010",2403.9
"FR_78013",3249.2
"FR_78015",2452.3
"FR_81184",24540.6
"FR_81185",25279.8
"FR_81186",27875.4
"FR_81187",27712.4
"FR_81188",28873
"FR_81189",27653.5
"FR_81190",27559.1
"FR_81191",25528
"FR_81192",29152.7
"FR_81193",29153.4
"FR_81195",29070.6
"FR_81196",29483.8
"FR_81197",26203.5
"FR_81198",27124.8
"FR_81199",28270.7
"FR_81200",28373.1
"FR_81201",27706.1
"FR_81202",26700.4
"FR_81203",29202.7
"FR_81204",29502.3
"FR_81205",27894.8
"FR_81206",24334.4
"FR_81207",28541.2
"FR_81208",26556.8
"FR_81209",30142.2
"FR_81210",28206.5
"FR_81211",27279.9
"FR_79179",16527.5
"FR_79180",15713.4
"FR_79183",15686.9
"FR_79184",15091.6
"FR_79185",15710.9
"FR_79189",14549.8
"FR_79190",16881.4
"FR_79191",15892.8
"FR_79195",15376.9
"FR_79196",14699.2
"FR_79197",15167.9
"FR_79198",17559.7
"FR_79200",16354.6
"FR_79201",14417.9
"FR_79202",15425.4
"FR_79203",14099.6
"FR_79204",16665.5
"FR_79205",15776.2
"FR_79207",15072.4
"FR_79208",15191
"FR_79209",15377.4
"FR_79210",15361.1
"FR_79212",15489.6
"FR_79213",15644.7
"FR_80405",6333.6
"FR_80406",8149
"FR_80407",6000.7
"FR_80408",7317.7
"FR_80409",5259.1
"FR_80410",6436.7
"FR_80411",6388.6
"FR_80412",6415.7
"FR_80413",6730.9
"FR_80414",6117.8
"FR_80415",5525.5
"FR_80416",7276.9
"FR_80417",5937
"FR_80418",6332
"FR_80420",7730.3
"FR_80421",5240.1
"FR_80422",7973
"FR_80423",7025.6
"FR_80424",5883.6
"FR_80425",7500.5
"FR_80426",7240.8
"FR_80427",8120.6
"FR_80428",6038.1
"FR_80429",7511.9
"FR_80430",5904
"FR_80431",7382.2
"FR_80432",5989.2
"FR_80433",5417.4
"FR_80434",7142.4
"FR_80435",7326.1
"FR_80436",6891.2
"FR_80437",8096.3
"FR_80438",7248.8
"FR_80439",8048.3
"FR_80440",8034.1
"FR_78020",3387.6
"FR_78029",2474
"FR_78030",3090.8
"FR_78031",2988.3
"FR_78033",2943.4
"FR_78034",2851.9
"FR_78036",3000.6
"FR_78043",1716.4
"FR_78048",3108.8
"FR_78049",2710.1
"FR_78050",2656.9
"FR_78053",3140.2
"FR_78057",3664.9
"FR_78062",2768.3
"FR_78068",3677.1
"FR_78070",3133.1
"FR_78071",3748.2
"FR_78072",3369.5
"FR_78073",1976.2
"FR_78076",3743.8
"FR_78077",3954.9
"FR_78082",3666.4
"FR_78084",2715.9
"FR_78087",3079.1
"FR_78089",3195.8
"FR_78090",2425.5
"FR_78092",1711.1
"FR_78096",3281.5
"FR_78104",3074.9
"FR_78107",3832.6
"FR_78108",3155.4
"FR_78113",3116
"FR_78117",2138.2
"FR_78118",2938
"FR_81212",28176.8
"FR_81213",27530.4
"FR_81214",27910.5
"FR_81215",27021.4
"FR_81216",27894.4
"FR_81217",24836.9
"FR_81218",27163.5
"FR_81219",28089.6
"FR_81220",25821.9
"FR_81221",29275
"FR_81222",27780.4
"FR_81223",30621.7
"FR_81224",24944.4
"FR_81225",26074.2
"FR_81227",29146.9
"FR_81228",25793.1
"FR_81229",27834.9
"FR_81230",27544.2
"FR_81231",30986.1
"FR_81232",26756.7
"FR_81233",28060.4
"FR_81234",24873.9
"FR_81235",29112.1
"FR_81236",27031.2
"FR_81237",29236.1
"FR_79215",16618.3
"FR_79216",15738.7
"FR_79217",15803.7
"FR_79218",15236.5
"FR_79220",16719.2
"FR_79223",17294.4
"FR_79225",15762.3
"FR_79226",16590.6
"FR_79229",16476.2
"FR_79230",15136.3
"FR_79231",15432.3
"FR_79235",15333.6
"FR_79236",16060.5
"FR_79238",15351.8
"FR_79239",16175.8
"FR_79241",15799.5
"FR_79242",15483.4
"FR_79243",16048.9
"FR_79244",13972.3
"FR_79246",14997
"FR_79249",15716.2
"FR_79250",14931.9
"FR_79251",16519
"FR_79252",15006.8
"FR_79253",15657.9
"FR_79254",16781.4
"FR_79255",16311.7
"FR_79256",14755.1
"FR_79257",17016.5
"FR_80442",5989.6
"FR_80443",6978.6
"FR_80444",8165.3
"FR_80445",8814.2
"FR_80446",8304.6
"FR_80449",5779.1
