"id","duration"
"FR_76570",7974.9
"FR_72020",7331.2
"FR_72021",10345.6
"FR_72022",9792.5
"FR_72023",8675.7
"FR_72024",8548.1
"FR_72025",10649.8
"FR_72026",8199.9
"FR_72027",10414.3
"FR_72028",9386.1
"FR_72029",9145.3
"FR_72031",7411.3
"FR_72032",7779.2
"FR_72034",9804.2
"FR_72035",9265.2
"FR_72036",9769.4
"FR_72037",8921.8
"FR_72038",7426.8
"FR_72039",7934
"FR_72040",7382.6
"FR_72041",7516.5
"FR_72042",8306.5
"FR_72043",9627.7
"FR_72044",10510.6
"FR_72045",9088.8
"FR_72046",8168.9
"FR_72047",8742.5
"FR_72048",8094.3
"FR_72049",9998.9
"FR_72050",9303
"FR_72051",9544.5
"FR_73153",23616.8
"FR_73154",23328.3
"FR_73155",21284.6
"FR_73156",21412.5
"FR_73157",25426
"FR_73159",22136
"FR_73160",21695.6
"FR_73161",25076.9
"FR_73162",23039.4
"FR_73164",22135.1
"FR_73166",23220.4
"FR_73168",23544.4
"FR_73170",23424.6
"FR_73171",21764.9
"FR_73173",25442.9
"FR_73175",23590.3
"FR_73176",27121.1
"FR_73177",24491.2
"FR_73178",22777.8
"FR_73179",21153.9
"FR_73180",20391.4
"FR_73181",24176.3
"FR_73182",21497.6
"FR_73183",21439.1
"FR_73184",20562.7
"FR_73186",24152.2
"FR_76023",8103.9
"FR_76024",8171.1
"FR_76025",6834.5
"FR_76026",8593.2
"FR_76028",7553.3
"FR_76029",8404.6
"FR_76030",8451.8
"FR_76032",9316.3
"FR_76033",9007.2
"FR_76034",7871.4
"FR_76035",6828.3
"FR_76036",8096.2
"FR_76038",7421.9
"FR_76039",5488.1
"FR_76040",8584.2
"FR_76041",7595.8
"FR_76042",7587.3
"FR_76043",7587.7
"FR_76045",7502.9
"FR_76046",6586.5
"FR_76047",7924.9
"FR_76048",6008.3
"FR_76049",9218.1
"FR_76050",8838.2
"FR_76051",7970.9
"FR_76052",8659.5
"FR_76053",8633.6
"FR_76054",9346.6
"FR_76055",7362.6
"FR_76056",6354.2
"FR_76057",6541.5
"FR_76058",9654.5
"FR_76059",9058
"FR_76571",7655.4
"FR_76572",8897.4
"FR_76573",6653.5
"FR_76574",7601.4
"FR_76575",5623.7
"FR_76576",7638.5
"FR_76577",8186.4
"FR_76578",7505.3
"FR_76580",7046
"FR_76581",7305.6
"FR_76582",8760.3
"FR_76583",7223.1
"FR_76584",7893.5
"FR_76585",7957.6
"FR_76586",8106.8
"FR_76587",8926.6
"FR_76588",8169.5
"FR_76589",8345.9
"FR_76590",9188.3
"FR_76591",6548.5
"FR_76592",7525.2
"FR_76593",7976.3
"FR_76594",6276.9
"FR_76595",9199.2
"FR_76596",8336.1
"FR_76597",8132.9
"FR_76598",7682
"FR_76599",6251.2
"FR_76600",9338.7
"FR_76601",6787.9
"FR_76602",7464.4
"FR_76603",8541.7
"FR_76604",7800.7
"FR_72052",10124.7
"FR_72053",8760
"FR_72054",8206.9
"FR_72056",9737
"FR_72057",7319.7
"FR_72058",8416.5
"FR_72059",9905.2
"FR_72060",10444.1
"FR_72061",9901.1
"FR_72062",7349.6
"FR_72064",9005.5
"FR_72065",8383.8
"FR_72066",8702.3
"FR_72067",7462.7
"FR_72068",10044.1
