"id","duration"
"FR_34160",29071.5
"FR_34161",28818.3
"FR_34162",27730.3
"FR_34163",27401.5
"FR_34164",28837.6
"FR_34165",28475.1
"FR_34166",28748.2
"FR_34167",29490
"FR_34168",28363.6
"FR_34169",28370.3
"FR_34170",30185.1
"FR_34171",28997.2
"FR_34172",28112.8
"FR_34173",26957.1
"FR_34174",28453.1
"FR_34175",27176.3
"FR_34176",28414.7
"FR_34177",28408.6
"FR_32124",28476.3
"FR_32125",29172
"FR_32126",30662.2
"FR_32127",27898.2
"FR_32128",30202.5
"FR_32129",26614.1
"FR_32130",28731
"FR_32131",26072.2
"FR_32132",27940.2
"FR_32133",28095.6
"FR_32134",27707.1
"FR_32135",28446.2
"FR_32136",28667.2
"FR_32138",28556.9
"FR_32139",26757.4
"FR_32140",28682.5
"FR_32141",29215
"FR_32142",28681.1
"FR_32143",27826.7
"FR_32144",29656.7
"FR_32145",27515
"FR_32146",26891.3
"FR_32147",27703.1
"FR_32148",27517.8
"FR_32149",29288.6
"FR_32150",27878.1
"FR_32151",28387.8
"FR_32152",30517.4
"FR_32153",28891.8
"FR_32154",26686.6
"FR_33153",23727
"FR_33154",21836
"FR_33155",24744
"FR_33156",23614.4
"FR_33157",22955
"FR_33158",24405.3
"FR_33159",19931.8
"FR_33160",24245.3
"FR_33161",20113.1
"FR_33162",21962.8
"FR_33163",23245.9
"FR_33164",23384.6
"FR_33165",21771.7
"FR_33166",22059.2
"FR_33167",21574.3
"FR_33168",23578.2
"FR_33169",24609.9
"FR_33170",24205.7
"FR_33171",24897.6
"FR_33172",20387.2
"FR_33173",23445.4
"FR_33174",21521.9
"FR_33175",23783.9
"FR_33176",23876.8
"FR_33177",23607.5
"FR_33178",24501.9
"FR_33179",21807
"FR_33180",24313.2
"FR_33181",23584.6
"FR_33182",21206.7
"FR_33183",20821
"FR_33184",20448.3
"FR_31312",28058.7
"FR_31313",30399.2
"FR_31314",28358.9
"FR_31315",28662
"FR_31316",30757
"FR_31317",27713.2
"FR_31318",28302.5
"FR_31319",28403.9
"FR_31320",27358.4
"FR_31321",28705.1
"FR_31322",28965.2
"FR_31323",29456.7
"FR_31324",27939.7
"FR_31325",27248.3
"FR_31326",28143.1
"FR_31327",28082.2
"FR_31328",27047.3
"FR_31329",27455.8
"FR_31330",27382
